,Date,Time,Latitude,Longitude,Depth,Magnitude,Year,Month,Country,Continent,MagGroup,DepthGroup,Tecto-setting,region
11453,1993-09-29,0 days 09:39:21,-18.966,167.667,34.5,5.5,1993,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11455,1993-09-29,0 days 18:26:20,-42.677,-18.385,10.0,6.0,1993,9,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11458,1993-09-30,0 days 18:27:51,15.417,-94.698,19.2,6.5,1993,9,Undefined,Undefined,1.0,Shallow,Convergent,Carribean-Cocos
11463,1993-10-04,0 days 06:39:16,30.599,137.671,479.9,5.8,1993,10,Undefined,Undefined,0.0,Deep,Convergent,Philippine-Eurasian
11464,1993-10-04,0 days 20:54:38,-21.437,-174.301,34.2,6.033333333333335,1993,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11466,1993-10-08,0 days 06:36:18,-35.903,-102.778,10.0,5.8,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11467,1993-10-08,0 days 18:23:48,46.505,150.037,171.8,5.5,1993,10,Undefined,Undefined,0.0,Intermediate,Transform,NorthAmerican-Pacific
11470,1993-10-11,0 days 15:54:21,32.02,137.832,350.7,6.9,1993,10,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
11476,1993-10-14,0 days 12:02:36,-50.436,139.904,10.0,6.0,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11479,1993-10-17,0 days 03:18:23,-10.989,163.268,30.2,5.5,1993,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11482,1993-10-21,0 days 07:36:56,-56.497,-138.909,10.0,5.6,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
11483,1993-10-22,0 days 08:42:17,-54.835,-26.557,33.0,5.7,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11486,1993-10-24,0 days 15:36:09,-55.621,-128.041,10.0,5.8,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
11491,1993-10-27,0 days 21:16:49,-18.279,-177.874,616.9,5.8,1993,10,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11492,1993-10-28,0 days 02:53:17,-46.706,-93.729,10.0,5.5,1993,10,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11495,1993-10-30,0 days 14:04:43,-19.305,-176.231,17.4,5.7,1993,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11498,1993-11-03,0 days 13:18:11,-7.123,67.916,10.0,5.6,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
11501,1993-11-07,0 days 06:11:45,-21.983,-177.506,117.9,5.5,1993,11,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11502,1993-11-09,0 days 02:14:04,14.353,53.744,10.0,5.6,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Arabian
11503,1993-11-10,0 days 11:13:38,-15.344,-177.029,381.3,5.9,1993,11,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11504,1993-11-11,0 days 00:28:34,50.2,-177.446,18.8,6.033333333333335,1993,11,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11509,1993-11-13,0 days 01:18:04,51.934,158.647,34.0,7.0,1993,11,Undefined,Undefined,2.0,Shallow,Transform,NorthAmerican-Pacific
11510,1993-11-13,0 days 10:31:31,-22.428,169.725,36.0,5.5,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11513,1993-11-17,0 days 02:42:30,1.577,124.033,239.5,5.5,1993,11,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
11514,1993-11-17,0 days 11:18:52,51.816,158.659,33.2,6.033333333333335,1993,11,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11515,1993-11-19,0 days 01:43:24,54.287,-164.164,30.3,6.5,1993,11,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11516,1993-11-19,0 days 02:25:09,14.807,-93.972,25.2,5.6,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11517,1993-11-19,0 days 09:05:39,7.317,-34.703,10.0,5.8,1993,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11519,1993-11-22,0 days 03:00:56,5.877,126.229,38.0,5.933333333333334,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11521,1993-11-25,0 days 08:31:15,-22.035,170.094,32.4,6.0,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11522,1993-11-25,0 days 20:24:01,-0.963,-13.264,10.0,5.733333333333334,1993,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11523,1993-11-26,0 days 23:20:04,-9.597,158.148,17.1,6.2,1993,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11526,1993-11-29,0 days 20:28:44,10.294,126.477,38.2,5.8,1993,11,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11527,1993-11-30,0 days 04:59:26,-59.047,-18.158,33.0,5.9,1993,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11529,1993-11-30,0 days 20:44:13,-16.995,-177.048,411.4,5.6,1993,11,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11530,1993-12-01,0 days 00:59:01,-57.475,-25.685,33.0,5.7,1993,12,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11532,1993-12-03,0 days 10:16:19,-49.954,114.201,10.0,5.5,1993,12,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11533,1993-12-03,0 days 12:36:26,-60.353,-20.446,10.0,5.5,1993,12,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11540,1993-12-10,0 days 06:31:54,-22.18,-179.575,605.1,5.7,1993,12,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11541,1993-12-10,0 days 08:59:36,20.912,121.282,12.0,6.133333333333333,1993,12,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
11545,1993-12-13,0 days 11:43:44,-20.422,-173.839,33.0,5.8,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11546,1993-12-13,0 days 16:34:35,5.53,-82.497,33.0,5.7,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11547,1993-12-14,0 days 06:31:19,-20.704,-173.451,30.6,6.0,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11548,1993-12-14,0 days 06:47:45,-20.778,-173.491,36.5,5.7,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11549,1993-12-14,0 days 07:50:00,-13.624,168.939,21.3,5.5,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11550,1993-12-16,0 days 20:11:22,53.804,171.382,9.1,6.133333333333333,1993,12,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11551,1993-12-18,0 days 22:44:20,-20.477,-173.883,33.0,5.7,1993,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11553,1993-12-24,0 days 05:18:35,-21.853,-178.646,445.1,5.8,1993,12,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11563,1994-01-03,0 days 13:24:14,-49.265,164.222,15.5,6.1,1994,1,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11568,1994-01-05,0 days 13:24:10,39.085,15.145,272.7,5.8,1994,1,Undefined,Undefined,0.0,Intermediate,Convergent,African-Eurasian
11569,1994-01-07,0 days 03:42:43,52.028,159.019,54.6,5.7,1994,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11573,1994-01-11,0 days 07:22:52,35.959,21.945,32.5,5.5,1994,1,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
11575,1994-01-14,0 days 14:42:10,-59.653,-26.397,33.0,5.7,1994,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11577,1994-01-15,0 days 17:03:31,-20.849,-173.926,36.2,5.7,1994,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11588,1994-01-23,0 days 00:20:43,-60.733,154.36,10.0,5.6,1994,1,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11589,1994-01-24,0 days 19:54:38,44.977,149.791,50.1,5.7,1994,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11590,1994-01-25,0 days 07:12:45,10.601,-41.715,29.5,6.3,1994,1,Undefined,Undefined,1.0,Shallow,Divergent,North-American-African
11591,1994-01-26,0 days 10:03:51,41.728,143.669,31.6,5.5,1994,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11592,1994-01-30,0 days 20:57:43,-29.184,-177.589,60.8,6.0,1994,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11594,1994-02-01,0 days 22:14:23,-11.315,163.863,37.7,6.1,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11598,1994-02-03,0 days 15:43:44,-41.886,84.49,10.0,5.6,1994,2,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11599,1994-02-04,0 days 18:48:51,-21.695,-174.153,33.0,5.6,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11601,1994-02-05,0 days 23:49:14,51.808,-170.145,33.0,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11602,1994-02-08,0 days 03:27:55,66.512,-19.22,10.0,5.5,1994,2,Undefined,Undefined,0.0,Shallow,Divergent,NorthAmerican-Eurasian
11604,1994-02-09,0 days 19:27:09,-21.126,-174.091,25.7,5.5,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11607,1994-02-12,0 days 04:16:27,-10.786,-128.798,15.0,6.7,1994,2,Undefined,Undefined,1.0,Shallow,Divergent,Nazca-Pacific
11608,1994-02-12,0 days 17:58:24,-20.553,169.361,27.7,7.033333333333335,1994,2,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Pacific
11609,1994-02-13,0 days 14:21:29,-41.446,-89.421,10.0,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
11610,1994-02-13,0 days 22:00:29,-20.559,168.917,28.2,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11611,1994-02-14,0 days 11:14:27,51.92,158.894,50.8,5.9,1994,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11612,1994-02-15,0 days 15:08:18,-20.563,169.393,30.4,6.033333333333335,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11614,1994-02-15,0 days 20:37:41,-20.473,168.886,33.0,5.6,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11616,1994-02-15,0 days 21:11:56,-20.399,168.866,19.5,6.5,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11617,1994-02-16,0 days 03:48:52,-26.271,178.273,605.8,5.7,1994,2,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11618,1994-02-16,0 days 06:46:57,-20.094,168.906,12.9,6.033333333333335,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11619,1994-02-16,0 days 06:48:23,-19.979,169.011,33.0,5.5,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11620,1994-02-16,0 days 06:48:58,-20.07,168.89,33.0,6.333333333333332,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11621,1994-02-16,0 days 06:48:58,-18.991,168.134,13.3,6.4,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11622,1994-02-16,0 days 11:08:46,-20.111,168.875,25.7,5.9,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11623,1994-02-16,0 days 22:03:09,-20.23,168.925,10.8,6.133333333333333,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11627,1994-02-18,0 days 04:19:08,-45.33,96.232,10.0,6.3,1994,2,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
11628,1994-02-18,0 days 13:41:28,-20.493,169.072,12.8,6.033333333333335,1994,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11630,1994-02-20,0 days 05:39:48,-56.406,-25.627,33.0,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11632,1994-02-21,0 days 15:04:36,-22.304,170.509,33.0,5.5,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11633,1994-02-22,0 days 17:53:33,-21.551,-113.656,10.0,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11637,1994-02-23,0 days 18:00:29,-17.454,-174.287,33.0,5.9,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11638,1994-02-23,0 days 23:39:51,18.509,146.896,26.0,5.7,1994,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11640,1994-02-24,0 days 15:25:36,-17.421,-174.287,124.2,6.1,1994,2,Undefined,Undefined,1.0,Intermediate,Convergent,Australian-Pacific
11641,1994-02-25,0 days 00:40:29,-17.42,-174.271,120.5,5.7,1994,2,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11644,1994-02-28,0 days 21:52:56,44.636,-129.94,10.0,5.6,1994,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11646,1994-03-06,0 days 08:01:43,-21.556,-113.701,10.0,5.8,1994,3,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11647,1994-03-07,0 days 04:44:58,11.737,140.1,25.6,5.6,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11648,1994-03-09,0 days 12:08:35,-9.58,154.986,37.5,5.9,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11654,1994-03-12,0 days 23:00:29,11.943,-86.893,33.0,5.6,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11656,1994-03-14,0 days 04:30:08,-1.083,-23.929,10.0,6.0,1994,3,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11657,1994-03-14,0 days 04:30:16,-1.278,-23.569,10.0,7.0,1994,3,Undefined,Undefined,2.0,Shallow,Divergent,SouthAmerican-African
11659,1994-03-15,0 days 03:36:20,11.11,-88.083,14.5,6.433333333333334,1994,3,Undefined,Undefined,1.0,Shallow,Convergent,Carribean-Cocos
11660,1994-03-15,0 days 17:51:17,51.546,159.3,22.4,5.5,1994,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11661,1994-03-17,0 days 11:28:03,24.054,122.367,38.0,5.6,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11662,1994-03-17,0 days 17:27:32,-36.154,52.427,10.0,5.7,1994,3,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
11663,1994-03-18,0 days 02:20:19,24.788,-109.109,10.0,5.7,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11664,1994-03-19,0 days 01:24:44,51.5,159.29,33.0,5.5,1994,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11665,1994-03-26,0 days 10:38:34,58.363,164.105,27.1,5.5,1994,3,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11666,1994-03-27,0 days 07:20:19,-16.559,-172.704,33.0,5.5,1994,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11668,1994-03-31,0 days 22:40:52,-22.057,-179.533,579.8,6.5,1994,3,Undefined,Undefined,1.0,Deep,Convergent,Australian-Pacific
11669,1994-04-01,0 days 17:16:06,-24.26,-178.982,378.0,5.5,1994,4,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11670,1994-04-01,0 days 19:48:18,-16.031,-172.26,33.0,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11671,1994-04-02,0 days 15:34:48,-15.318,-177.495,394.9,5.8,1994,4,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11672,1994-04-03,0 days 04:04:09,-36.646,78.528,10.0,5.7,1994,4,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11674,1994-04-04,0 days 01:37:03,-15.468,-173.014,24.2,5.8,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11675,1994-04-05,0 days 09:35:45,51.296,-178.152,19.6,6.233333333333334,1994,4,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11676,1994-04-06,0 days 05:19:54,36.165,141.505,36.8,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11679,1994-04-08,0 days 01:10:41,40.608,143.683,13.3,6.433333333333334,1994,4,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
11681,1994-04-10,0 days 23:45:56,23.71,126.852,10.2,6.1,1994,4,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
11683,1994-04-12,0 days 14:42:49,-21.034,-174.175,30.9,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11684,1994-04-13,0 days 04:00:47,22.775,123.628,9.8,5.8,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11688,1994-04-15,0 days 19:41:08,12.995,144.561,33.0,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11692,1994-04-16,0 days 23:09:34,37.43,20.617,26.3,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
11695,1994-04-18,0 days 21:39:43,-21.412,-178.8,541.3,5.9,1994,4,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11698,1994-04-21,0 days 02:42:15,-5.617,154.067,37.6,5.8,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11699,1994-04-21,0 days 03:51:45,-5.702,154.12,28.0,6.7,1994,4,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11704,1994-04-25,0 days 22:21:52,-9.343,113.058,67.7,5.8,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11706,1994-04-27,0 days 09:23:26,-21.515,-173.667,28.1,6.333333333333332,1994,4,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11707,1994-04-27,0 days 14:11:45,13.074,119.545,9.7,6.0,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11708,1994-04-27,0 days 17:22:54,-5.758,154.128,64.7,5.5,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11709,1994-04-28,0 days 16:44:54,-39.312,-74.756,26.9,5.6,1994,4,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
11714,1994-05-02,0 days 17:14:01,-1.116,97.487,15.1,6.1,1994,5,Undefined,Undefined,1.0,Shallow,Convergent,Indian-Eurasian
11718,1994-05-06,0 days 18:20:38,-59.982,-18.55,10.0,5.8,1994,5,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11721,1994-05-07,0 days 12:44:14,-15.3,-173.356,57.9,5.5,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11723,1994-05-08,0 days 14:49:36,-35.731,-99.203,10.0,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11726,1994-05-10,0 days 04:06:09,20.999,120.322,32.2,5.5,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11731,1994-05-12,0 days 00:22:23,25.068,-109.294,10.0,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11733,1994-05-14,0 days 21:58:31,-21.168,169.736,26.2,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11736,1994-05-18,0 days 03:54:01,44.727,149.401,26.0,6.2,1994,5,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
11737,1994-05-19,0 days 17:52:55,-29.063,-178.376,258.0,5.7,1994,5,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11740,1994-05-20,0 days 16:40:00,25.099,128.829,36.7,5.5,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11743,1994-05-23,0 days 05:36:02,24.166,122.535,19.8,6.233333333333334,1994,5,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
11744,1994-05-23,0 days 06:24:55,24.028,122.526,33.0,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11746,1994-05-23,0 days 07:32:11,-15.38,-172.325,36.5,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11747,1994-05-23,0 days 15:16:57,24.065,122.56,25.5,5.9,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11750,1994-05-24,0 days 04:00:42,23.959,122.448,16.3,6.633333333333333,1994,5,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
11751,1994-05-24,0 days 05:48:14,23.903,122.543,37.1,5.5,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11754,1994-05-25,0 days 07:52:08,22.988,142.372,22.8,5.7,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11756,1994-05-25,0 days 18:42:19,7.646,94.279,24.6,5.9,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Indian-Eurasian
11757,1994-05-26,0 days 00:30:07,5.679,61.528,10.0,5.5,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
11759,1994-05-26,0 days 13:50:36,23.397,142.307,33.0,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11761,1994-05-30,0 days 18:35:47,-10.289,-108.354,10.0,5.6,1994,5,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11763,1994-06-02,0 days 18:17:34,-10.477,112.835,18.4,7.8,1994,6,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Eurasian
11764,1994-06-03,0 days 04:54:50,-10.391,112.998,42.7,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11765,1994-06-03,0 days 11:25:07,3.524,-78.778,9.0,5.8,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11766,1994-06-03,0 days 18:16:19,-10.468,112.962,40.3,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11767,1994-06-03,0 days 21:07:00,-10.362,112.892,25.9,6.6,1994,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11768,1994-06-03,0 days 21:21:10,-10.416,112.897,43.5,5.9,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11770,1994-06-03,0 days 23:02:01,-10.395,113.588,23.9,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11771,1994-06-03,0 days 23:42:31,-10.473,112.81,32.3,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11772,1994-06-04,0 days 00:57:51,-10.777,113.366,11.2,6.5,1994,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11773,1994-06-04,0 days 11:36:36,-10.831,113.225,34.1,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11774,1994-06-04,0 days 20:09:35,-10.826,113.199,30.3,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11776,1994-06-05,0 days 01:45:02,-10.349,113.398,25.9,6.1,1994,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11777,1994-06-05,0 days 05:56:45,-10.717,113.492,33.0,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11778,1994-06-05,0 days 17:51:57,-10.645,112.654,39.8,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11779,1994-06-06,0 days 09:03:01,28.598,129.099,60.0,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11781,1994-06-08,0 days 20:53:26,16.791,-85.89,10.0,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11785,1994-06-09,0 days 16:37:47,-10.143,113.623,33.0,5.8,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11786,1994-06-10,0 days 21:39:50,27.995,140.7,28.2,5.8,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11787,1994-06-13,0 days 21:04:09,-10.285,113.491,23.5,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11788,1994-06-13,0 days 21:10:06,-10.233,113.569,33.0,5.8,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11790,1994-06-13,0 days 21:53:30,3.922,128.169,55.3,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11791,1994-06-13,0 days 22:48:28,-10.328,113.621,25.5,5.6,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11793,1994-06-15,0 days 09:22:57,-10.335,113.66,19.9,6.233333333333334,1994,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11794,1994-06-15,0 days 09:50:23,-10.149,113.686,28.8,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11795,1994-06-15,0 days 10:28:51,-10.168,113.749,28.8,6.1,1994,6,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11799,1994-06-18,0 days 22:38:19,-10.15,113.632,46.0,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11802,1994-06-20,0 days 09:44:45,-28.779,-176.749,23.2,5.7,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11803,1994-06-23,0 days 05:30:07,-64.519,175.22,10.0,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11804,1994-06-26,0 days 00:03:22,-28.739,-176.844,33.0,5.5,1994,6,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11805,1994-06-27,0 days 04:10:09,-36.236,-98.189,10.0,6.1,1994,6,Undefined,Undefined,1.0,Shallow,Divergent,Nazca-Pacific
11811,1994-07-02,0 days 05:08:08,-10.555,163.063,27.9,5.6,1994,7,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11816,1994-07-04,0 days 21:36:42,14.888,-97.322,14.6,6.5,1994,7,Undefined,Undefined,1.0,Shallow,Convergent,Carribean-Cocos
11817,1994-07-05,0 days 02:59:42,-16.301,-177.472,413.5,5.9,1994,7,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11819,1994-07-05,0 days 13:31:17,-12.154,65.67,10.0,5.5,1994,7,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
11820,1994-07-06,0 days 09:13:10,5.983,125.929,151.0,5.9,1994,7,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
